,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,calledMethod,size_p,diff
4535,1607884439335:f2c0b521-26a5-4fe3-9691-bb8e6235a83c,1607884439336:a2502a4c-e059-4fd2-ad6d-52ae4b5784b8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4536,1607884439335:f2c0b521-26a5-4fe3-9691-bb8e6235a83c,1607884439336:a2502a4c-e059-4fd2-ad6d-52ae4b5784b8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4538,1607884439335:f2c0b521-26a5-4fe3-9691-bb8e6235a83c,1607884439335:bbc2491c-6f92-4820-943b-9da66b3e9dd4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4539,1607884439335:f2c0b521-26a5-4fe3-9691-bb8e6235a83c,1607884439335:bbc2491c-6f92-4820-943b-9da66b3e9dd4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4541,1607884439335:b7d360de-1b60-4830-ab53-4a2d1a3efb6e,1607884439335:c5d05402-12ca-4b3b-b52c-4794ae29d701,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4542,1607884439335:b7d360de-1b60-4830-ab53-4a2d1a3efb6e,1607884439335:c5d05402-12ca-4b3b-b52c-4794ae29d701,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4544,1607884439335:7b6c4c4a-59ad-4c41-a571-3cd1e310b039,1607884439335:2b869f5b-c5d7-4345-b55e-c9a3cac9589e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4545,1607884439335:7b6c4c4a-59ad-4c41-a571-3cd1e310b039,1607884439335:2b869f5b-c5d7-4345-b55e-c9a3cac9589e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4547,1607884439335:370030ae-4181-4129-99d9-68eb731a4f8a,1607884439335:301cd226-3645-49ee-ad4d-ad156dc0705d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4548,1607884439335:370030ae-4181-4129-99d9-68eb731a4f8a,1607884439335:301cd226-3645-49ee-ad4d-ad156dc0705d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4550,1607884439335:370030ae-4181-4129-99d9-68eb731a4f8a,1607884439335:0d278b66-c432-4f34-a0c7-b3c170957763,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4551,1607884439335:370030ae-4181-4129-99d9-68eb731a4f8a,1607884439335:0d278b66-c432-4f34-a0c7-b3c170957763,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4553,1607884439334:e0a23a23-54bb-4a65-b742-2a91b1663ba1,1607884439334:9002a3bb-7e95-469e-8e14-13de7415a719,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4554,1607884439334:e0a23a23-54bb-4a65-b742-2a91b1663ba1,1607884439334:9002a3bb-7e95-469e-8e14-13de7415a719,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4555,1607884439334:e0a23a23-54bb-4a65-b742-2a91b1663ba1,1607884439334:9002a3bb-7e95-469e-8e14-13de7415a719,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4557,1607884439334:c80a18fb-ec43-4584-8042-63373352dae7,1607884439334:0e647e9c-01e1-44eb-b35d-35e2a0d447b4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4558,1607884439334:c80a18fb-ec43-4584-8042-63373352dae7,1607884439334:0e647e9c-01e1-44eb-b35d-35e2a0d447b4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4560,1607884439334:2d991bf4-cf74-44e8-aa71-08714a52e963,1607884439334:466d6770-bfbc-4d24-85e0-dffd8a5cf8b3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4561,1607884439334:2d991bf4-cf74-44e8-aa71-08714a52e963,1607884439334:466d6770-bfbc-4d24-85e0-dffd8a5cf8b3,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4563,1607884439334:1ef83299-e323-4248-845d-5dd96ffbe179,1607884439334:9973c769-0974-499e-a51c-71f31cfab40a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4564,1607884439334:1ef83299-e323-4248-845d-5dd96ffbe179,1607884439334:9973c769-0974-499e-a51c-71f31cfab40a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4566,1607884439334:1ef83299-e323-4248-845d-5dd96ffbe179,1607884439334:577bfb9c-bda7-4e35-af4b-6f4902198cbd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4567,1607884439334:1ef83299-e323-4248-845d-5dd96ffbe179,1607884439334:577bfb9c-bda7-4e35-af4b-6f4902198cbd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4568,1607884439334:1ef83299-e323-4248-845d-5dd96ffbe179,1607884439334:577bfb9c-bda7-4e35-af4b-6f4902198cbd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4569,1607884439334:1ef83299-e323-4248-845d-5dd96ffbe179,1607884439334:577bfb9c-bda7-4e35-af4b-6f4902198cbd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4570,1607884439334:1ef83299-e323-4248-845d-5dd96ffbe179,1607884439334:577bfb9c-bda7-4e35-af4b-6f4902198cbd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4572,1607884439333:fecf29b1-8710-4198-8cf3-78eed0c50158,1607884439333:10395656-51a9-4aba-bf85-d70b969c18f5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4573,1607884439333:fecf29b1-8710-4198-8cf3-78eed0c50158,1607884439333:10395656-51a9-4aba-bf85-d70b969c18f5,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4575,1607884439333:74c6cf38-1fe8-499f-a0eb-afcfb8290568,1607884439333:537bf13e-5a53-41c2-9314-bf4d6b73d151,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4576,1607884439333:74c6cf38-1fe8-499f-a0eb-afcfb8290568,1607884439333:537bf13e-5a53-41c2-9314-bf4d6b73d151,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4578,1607884439332:82125f28-812f-40f1-b817-6f2ec1c57555,1607884439332:f6955795-e071-4bcb-9b8d-b4a6fb14ef80,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4579,1607884439332:82125f28-812f-40f1-b817-6f2ec1c57555,1607884439332:f6955795-e071-4bcb-9b8d-b4a6fb14ef80,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4581,1607884439332:48bdcf30-e1d7-4109-a955-14f455a282a6,1607884439332:ea3410b7-1958-4156-87f3-024b7373b8ff,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4582,1607884439332:48bdcf30-e1d7-4109-a955-14f455a282a6,1607884439332:ea3410b7-1958-4156-87f3-024b7373b8ff,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4584,1607884439332:2ef218c4-1233-4a18-bc11-643005a89111,1607884439333:efbfb1bd-5b9f-498d-8050-8eee50cb9af2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4585,1607884439332:2ef218c4-1233-4a18-bc11-643005a89111,1607884439333:efbfb1bd-5b9f-498d-8050-8eee50cb9af2,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4587,1607884439331:f49910c0-9f0c-423a-9fba-59bbcc177e3b,1607884439331:ef2706af-eeb3-4abb-a357-bd9402f4ff7c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4588,1607884439331:f49910c0-9f0c-423a-9fba-59bbcc177e3b,1607884439331:ef2706af-eeb3-4abb-a357-bd9402f4ff7c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4590,1607884439331:f49910c0-9f0c-423a-9fba-59bbcc177e3b,1607884439331:9660cf31-96be-4321-9120-d5d68421eb9d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4591,1607884439331:f49910c0-9f0c-423a-9fba-59bbcc177e3b,1607884439331:9660cf31-96be-4321-9120-d5d68421eb9d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4592,1607884439331:f49910c0-9f0c-423a-9fba-59bbcc177e3b,1607884439331:9660cf31-96be-4321-9120-d5d68421eb9d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4593,1607884439331:f49910c0-9f0c-423a-9fba-59bbcc177e3b,1607884439331:9660cf31-96be-4321-9120-d5d68421eb9d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4595,1607884439331:f49910c0-9f0c-423a-9fba-59bbcc177e3b,1607884439331:4cc13dc9-48b3-4f4d-bade-a4e938539270,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4597,1607884439331:bce38a81-8cc4-423b-94ae-59f30b7db2ef,1607884439331:b5593b33-f326-48f8-bc76-b0c6763fabee,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4598,1607884439331:bce38a81-8cc4-423b-94ae-59f30b7db2ef,1607884439331:b5593b33-f326-48f8-bc76-b0c6763fabee,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4600,1607884439331:ba61824e-2f26-4081-a24a-e1c0e65ca92c,1607884439331:28b0cfdd-641f-42b1-8c66-1d6b7d7f5e82,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4601,1607884439331:ba61824e-2f26-4081-a24a-e1c0e65ca92c,1607884439331:28b0cfdd-641f-42b1-8c66-1d6b7d7f5e82,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4603,1607884439331:84116d47-07a9-48b2-b941-9df5f11765c5,1607884439331:3e8c0285-f4ed-468c-a72d-4f2f8b328adc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4604,1607884439331:84116d47-07a9-48b2-b941-9df5f11765c5,1607884439331:3e8c0285-f4ed-468c-a72d-4f2f8b328adc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4606,1607884439331:402ba4f0-bc68-4fd3-ac50-63ea58e8f732,1607884439331:44b5435a-a8cf-4afa-b10e-acae106060ef,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4607,1607884439331:402ba4f0-bc68-4fd3-ac50-63ea58e8f732,1607884439331:44b5435a-a8cf-4afa-b10e-acae106060ef,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4609,1607884439331:3a20b2d7-dadd-42f3-b8b5-f06f76cd9c02,1607884439331:733339a7-f5e9-4320-a32d-bd738510dabc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4610,1607884439331:3a20b2d7-dadd-42f3-b8b5-f06f76cd9c02,1607884439331:733339a7-f5e9-4320-a32d-bd738510dabc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4612,1607884439330:b08f6d5d-542d-49b7-a70b-0ec4236195c4,1607884439331:fa33ac16-32e9-4c4f-a039-b181c9e0ff6a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4613,1607884439330:b08f6d5d-542d-49b7-a70b-0ec4236195c4,1607884439331:fa33ac16-32e9-4c4f-a039-b181c9e0ff6a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4615,1607884439330:b08f6d5d-542d-49b7-a70b-0ec4236195c4,1607884439330:a10c7b9d-fa02-4243-8674-20e521b1c4cd,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4617,1607884439330:a392cd2d-05db-4253-8769-cd0db1904cde,1607884439330:299178b3-959f-476d-9230-47772ea48c2e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4618,1607884439330:a392cd2d-05db-4253-8769-cd0db1904cde,1607884439330:299178b3-959f-476d-9230-47772ea48c2e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4621,1607884439330:99509e0d-2c8c-4e47-a576-b9a64c22b982,1607884439330:2c94c222-d27e-407e-a3d5-358064d07899,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4622,1607884439330:99509e0d-2c8c-4e47-a576-b9a64c22b982,1607884439330:2c94c222-d27e-407e-a3d5-358064d07899,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4624,1607884439330:99509e0d-2c8c-4e47-a576-b9a64c22b982,1607884439330:0ca1811d-2634-4c03-88a6-a673625f1d18,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4626,1607884439330:3705cfd4-5a2e-47e1-9b3a-8314c429acca,1607884439330:c79b6568-404f-4953-a555-90b459a9e976,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4627,1607884439330:3705cfd4-5a2e-47e1-9b3a-8314c429acca,1607884439330:c79b6568-404f-4953-a555-90b459a9e976,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4629,1607884439330:3705cfd4-5a2e-47e1-9b3a-8314c429acca,1607884439330:ba09b541-eba5-4b69-94c7-92495fd8d3ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4630,1607884439330:3705cfd4-5a2e-47e1-9b3a-8314c429acca,1607884439330:ba09b541-eba5-4b69-94c7-92495fd8d3ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4631,1607884439330:3705cfd4-5a2e-47e1-9b3a-8314c429acca,1607884439330:ba09b541-eba5-4b69-94c7-92495fd8d3ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4632,1607884439330:3705cfd4-5a2e-47e1-9b3a-8314c429acca,1607884439330:ba09b541-eba5-4b69-94c7-92495fd8d3ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4633,1607884439330:3705cfd4-5a2e-47e1-9b3a-8314c429acca,1607884439330:ba09b541-eba5-4b69-94c7-92495fd8d3ed,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4635,1607884439330:2f549582-97cd-4d7d-b5eb-ba2a69e9ff1e,1607884439330:68461085-f82f-4ce8-9002-539c26cf2050,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4636,1607884439330:2f549582-97cd-4d7d-b5eb-ba2a69e9ff1e,1607884439330:68461085-f82f-4ce8-9002-539c26cf2050,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4637,1607884439330:2f549582-97cd-4d7d-b5eb-ba2a69e9ff1e,1607884439330:68461085-f82f-4ce8-9002-539c26cf2050,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4639,1607884439330:24ed06bd-fea8-4cd4-9ce3-ec172eee4c11,1607884439330:c33c6fd7-6ac5-428e-89e1-0f24e014c723,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4640,1607884439330:24ed06bd-fea8-4cd4-9ce3-ec172eee4c11,1607884439330:c33c6fd7-6ac5-428e-89e1-0f24e014c723,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4641,1607884439330:24ed06bd-fea8-4cd4-9ce3-ec172eee4c11,1607884439330:c33c6fd7-6ac5-428e-89e1-0f24e014c723,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4642,1607884439330:24ed06bd-fea8-4cd4-9ce3-ec172eee4c11,1607884439330:c33c6fd7-6ac5-428e-89e1-0f24e014c723,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4643,1607884439330:24ed06bd-fea8-4cd4-9ce3-ec172eee4c11,1607884439330:c33c6fd7-6ac5-428e-89e1-0f24e014c723,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4645,1607884439330:24ed06bd-fea8-4cd4-9ce3-ec172eee4c11,1607884439330:602c35d3-3319-4f95-a033-cc283e8a8e76,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4646,1607884439330:24ed06bd-fea8-4cd4-9ce3-ec172eee4c11,1607884439330:602c35d3-3319-4f95-a033-cc283e8a8e76,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4648,1607884439329:d01b82fe-52dc-4080-ad01-81d38b44dca2,1607884439329:f74eb384-8ab3-497f-a7c9-274845d7e4c1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4649,1607884439329:d01b82fe-52dc-4080-ad01-81d38b44dca2,1607884439329:f74eb384-8ab3-497f-a7c9-274845d7e4c1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4651,1607884439329:d01b82fe-52dc-4080-ad01-81d38b44dca2,1607884439329:e4a2946a-d2eb-40f9-8219-639eb9daec12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4652,1607884439329:d01b82fe-52dc-4080-ad01-81d38b44dca2,1607884439329:e4a2946a-d2eb-40f9-8219-639eb9daec12,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4654,1607884439329:5ff17a26-d816-4f3e-b71c-e3e1fac5280c,1607884439329:52ba70e3-49f5-4dde-80d5-a928fdb75250,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4655,1607884439329:5ff17a26-d816-4f3e-b71c-e3e1fac5280c,1607884439329:52ba70e3-49f5-4dde-80d5-a928fdb75250,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""","calledMethod == ""pop""","size_p == ""0""",No
4657,1607884439329:5ff17a26-d816-4f3e-b71c-e3e1fac5280c,1607884439329:02b38091-b1cc-461e-98bc-abb07a5e415e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4658,1607884439329:5ff17a26-d816-4f3e-b71c-e3e1fac5280c,1607884439329:02b38091-b1cc-461e-98bc-abb07a5e415e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""","calledMethod == ""push""","size_p == ""0""",Yes
4659,1607884439329:5ff17a26-d816-4f3e-b71c-e3e1fac5280c,1607884439329:02b38091-b1cc-461e-98bc-abb07a5e415e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
4660,1607884439329:5ff17a26-d816-4f3e-b71c-e3e1fac5280c,1607884439329:02b38091-b1cc-461e-98bc-abb07a5e415e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""","calledMethod == ""clear""","size_p == ""0""",No
