,testId,instanceId,size,isEmpty,peek_obj_type,push,pop,clear,diff
5657,1607893603814:146cfbba-99a8-42ea-8706-9382c0b05b43,1607893603814:dfe4fc67-ddc7-4048-a051-4bf8a318dbc1,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5659,1607893603814:146cfbba-99a8-42ea-8706-9382c0b05b43,1607893603814:a2e89ce8-c662-4d55-86e3-ae584b14e570,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5661,1607893603814:13e39a1e-7a89-4093-a234-ba2331b0ada8,1607893603814:15ed0c11-61a4-4d98-b092-5e1127ceb9ac,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5662,1607893603814:13e39a1e-7a89-4093-a234-ba2331b0ada8,1607893603814:15ed0c11-61a4-4d98-b092-5e1127ceb9ac,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5664,1607893603813:bb7eff11-7d1e-4de9-b22d-624e98f87079,1607893603813:768cab2c-ce3b-40f4-a1df-021b6e999d95,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5666,1607893603813:bb7eff11-7d1e-4de9-b22d-624e98f87079,1607893603813:462031e4-74d3-4e45-8a12-c83317b16287,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5667,1607893603813:bb7eff11-7d1e-4de9-b22d-624e98f87079,1607893603813:462031e4-74d3-4e45-8a12-c83317b16287,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5669,1607893603813:986d2fc5-fa2e-4ad4-80a9-c049ec8bb036,1607893603813:1a3a7570-2b13-4642-a1a9-94ab268acd5d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5670,1607893603813:986d2fc5-fa2e-4ad4-80a9-c049ec8bb036,1607893603813:1a3a7570-2b13-4642-a1a9-94ab268acd5d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5672,1607893603813:899edad7-e7b1-4dd2-8e20-6e26bd46142a,1607893603813:acab7609-df57-4abc-a83c-01f4f713be58,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
5673,1607893603813:899edad7-e7b1-4dd2-8e20-6e26bd46142a,1607893603813:acab7609-df57-4abc-a83c-01f4f713be58,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5674,1607893603813:899edad7-e7b1-4dd2-8e20-6e26bd46142a,1607893603813:acab7609-df57-4abc-a83c-01f4f713be58,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
5676,1607893603813:899edad7-e7b1-4dd2-8e20-6e26bd46142a,1607893603813:3d2dfa8d-c8b3-483a-8d5f-a1d24e0c36f0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5677,1607893603813:899edad7-e7b1-4dd2-8e20-6e26bd46142a,1607893603813:3d2dfa8d-c8b3-483a-8d5f-a1d24e0c36f0,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5679,1607893603813:4d8b64fe-23af-4966-847d-5b828b36a1db,1607893603813:5be52d97-c664-4d62-a34c-ab36a0393c4b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5680,1607893603813:4d8b64fe-23af-4966-847d-5b828b36a1db,1607893603813:5be52d97-c664-4d62-a34c-ab36a0393c4b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5682,1607893603813:4d8b64fe-23af-4966-847d-5b828b36a1db,1607893603813:414cf917-db97-4907-a80a-92d6325862de,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5683,1607893603813:4d8b64fe-23af-4966-847d-5b828b36a1db,1607893603813:414cf917-db97-4907-a80a-92d6325862de,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5685,1607893603813:4a1737ce-b56d-491d-a87b-f7aec5da584c,1607893603813:7b37162b-2d8d-46e4-90f1-4cac98459187,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5686,1607893603813:4a1737ce-b56d-491d-a87b-f7aec5da584c,1607893603813:7b37162b-2d8d-46e4-90f1-4cac98459187,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5688,1607893603813:4a1737ce-b56d-491d-a87b-f7aec5da584c,1607893603813:60051261-9a7b-470d-bc6b-adc8e095d0c4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5690,1607893603813:03a98389-ca61-4ace-b83a-dd9e72a165e8,1607893603813:718207ef-30a6-4da7-a606-52f948e37623,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5691,1607893603813:03a98389-ca61-4ace-b83a-dd9e72a165e8,1607893603813:718207ef-30a6-4da7-a606-52f948e37623,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5693,1607893603812:a51bbbda-808a-4550-86e9-10380bb1ef61,1607893603812:92ca0160-591d-4786-a088-f006e0f4a668,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5694,1607893603812:a51bbbda-808a-4550-86e9-10380bb1ef61,1607893603812:92ca0160-591d-4786-a088-f006e0f4a668,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5696,1607893603812:a51bbbda-808a-4550-86e9-10380bb1ef61,1607893603812:37926898-ce9c-4666-b69e-0815bf5326d9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5697,1607893603812:a51bbbda-808a-4550-86e9-10380bb1ef61,1607893603812:37926898-ce9c-4666-b69e-0815bf5326d9,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5699,1607893603812:9bb53115-307d-4cf7-9ba3-07951a88607a,1607893603812:11fbd8b1-fa66-4dbc-9b28-6b51b1b9fd0b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5700,1607893603812:9bb53115-307d-4cf7-9ba3-07951a88607a,1607893603812:11fbd8b1-fa66-4dbc-9b28-6b51b1b9fd0b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5702,1607893603812:73cccc83-87c4-47c1-bb40-a677cdafc5ec,1607893603812:fac2dfc7-3ce0-476e-aa5d-313b17ca7882,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
5703,1607893603812:73cccc83-87c4-47c1-bb40-a677cdafc5ec,1607893603812:fac2dfc7-3ce0-476e-aa5d-313b17ca7882,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5704,1607893603812:73cccc83-87c4-47c1-bb40-a677cdafc5ec,1607893603812:fac2dfc7-3ce0-476e-aa5d-313b17ca7882,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
5705,1607893603812:73cccc83-87c4-47c1-bb40-a677cdafc5ec,1607893603812:fac2dfc7-3ce0-476e-aa5d-313b17ca7882,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
5706,1607893603812:73cccc83-87c4-47c1-bb40-a677cdafc5ec,1607893603812:fac2dfc7-3ce0-476e-aa5d-313b17ca7882,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""none""","clear == ""clear""",No
5708,1607893603812:73cccc83-87c4-47c1-bb40-a677cdafc5ec,1607893603812:c21c0db1-556f-4ba5-ab8a-0c7e4fd23e06,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5710,1607893603812:73cccc83-87c4-47c1-bb40-a677cdafc5ec,1607893603812:7713f142-4585-4a6d-a116-dc2df21fa39d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5711,1607893603812:73cccc83-87c4-47c1-bb40-a677cdafc5ec,1607893603812:7713f142-4585-4a6d-a116-dc2df21fa39d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5713,1607893603812:08f64b94-4cfd-4de8-900f-b52a9172295b,1607893603812:6ace13de-7a82-41e0-9bfc-bb4a68141c6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5714,1607893603812:08f64b94-4cfd-4de8-900f-b52a9172295b,1607893603812:6ace13de-7a82-41e0-9bfc-bb4a68141c6b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5716,1607893603811:d96b63c1-e82e-4ecc-bda0-ceebeaeb8a0c,1607893603811:f191532f-9887-4831-86f4-02318e50486b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5717,1607893603811:d96b63c1-e82e-4ecc-bda0-ceebeaeb8a0c,1607893603811:f191532f-9887-4831-86f4-02318e50486b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5718,1607893603811:d96b63c1-e82e-4ecc-bda0-ceebeaeb8a0c,1607893603811:f191532f-9887-4831-86f4-02318e50486b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5719,1607893603811:d96b63c1-e82e-4ecc-bda0-ceebeaeb8a0c,1607893603811:f191532f-9887-4831-86f4-02318e50486b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",Yes
5722,1607893603811:c79afe86-081b-44a0-8f76-e2f1621e4a0a,1607893603811:89facc52-4d26-483a-9f3f-d8ff491e9603,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5724,1607893603811:c79afe86-081b-44a0-8f76-e2f1621e4a0a,1607893603811:21417d20-37b8-45f3-8761-eedd63c22f5f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5725,1607893603811:c79afe86-081b-44a0-8f76-e2f1621e4a0a,1607893603811:21417d20-37b8-45f3-8761-eedd63c22f5f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5727,1607893603811:b209bb09-923c-43a8-a333-8ba3633503c7,1607893603811:dda6af94-29fa-4be8-abdc-1027fcda91ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5728,1607893603811:b209bb09-923c-43a8-a333-8ba3633503c7,1607893603811:dda6af94-29fa-4be8-abdc-1027fcda91ba,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5730,1607893603811:b209bb09-923c-43a8-a333-8ba3633503c7,1607893603811:ac6b69d3-fc77-401a-bd23-3356c5e777fb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5732,1607893603811:a56d38ca-4800-4407-b222-778c91f24f1f,1607893603811:825ea312-1634-46f9-8754-32aa9d5544f8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5733,1607893603811:a56d38ca-4800-4407-b222-778c91f24f1f,1607893603811:825ea312-1634-46f9-8754-32aa9d5544f8,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5735,1607893603811:a56d38ca-4800-4407-b222-778c91f24f1f,1607893603811:3d3cf746-ed0e-46b0-891f-7c47dcda05ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5736,1607893603811:a56d38ca-4800-4407-b222-778c91f24f1f,1607893603811:3d3cf746-ed0e-46b0-891f-7c47dcda05ca,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5738,1607893603811:663b9317-3939-4636-9f68-7d4ce96f1d13,1607893603811:4a97c5f2-89f9-4686-8703-19b31b981e74,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5739,1607893603811:663b9317-3939-4636-9f68-7d4ce96f1d13,1607893603811:4a97c5f2-89f9-4686-8703-19b31b981e74,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5740,1607893603811:663b9317-3939-4636-9f68-7d4ce96f1d13,1607893603811:4a97c5f2-89f9-4686-8703-19b31b981e74,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5741,1607893603811:663b9317-3939-4636-9f68-7d4ce96f1d13,1607893603811:4a97c5f2-89f9-4686-8703-19b31b981e74,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",Yes
5743,1607893603811:2f6947ed-6e33-4aca-a747-afc5383b37eb,1607893603811:d89fcbea-e7b8-4934-aab5-678758b78915,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5744,1607893603811:2f6947ed-6e33-4aca-a747-afc5383b37eb,1607893603811:d89fcbea-e7b8-4934-aab5-678758b78915,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5746,1607893603811:2f6947ed-6e33-4aca-a747-afc5383b37eb,1607893603811:81a310f7-d6f9-4471-8798-2feaf3913f3a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5747,1607893603811:2f6947ed-6e33-4aca-a747-afc5383b37eb,1607893603811:81a310f7-d6f9-4471-8798-2feaf3913f3a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5749,1607893603810:d822631e-4b85-4a1f-abe1-9530963e2618,1607893603810:b1beddb4-5925-411f-b06d-67c90fcce549,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5750,1607893603810:d822631e-4b85-4a1f-abe1-9530963e2618,1607893603810:b1beddb4-5925-411f-b06d-67c90fcce549,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5752,1607893603810:ca0f4800-adc6-4404-b6d9-7f9abf4439c7,1607893603810:fd7b11d7-88c3-4041-8290-0dc85ad60269,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5753,1607893603810:ca0f4800-adc6-4404-b6d9-7f9abf4439c7,1607893603810:fd7b11d7-88c3-4041-8290-0dc85ad60269,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5755,1607893603810:a4e96b60-778f-4460-a51a-ba7f4456c6a8,1607893603810:806ff486-0508-4ddc-ade3-f4a4b69c7c7b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5757,1607893603810:a4e96b60-778f-4460-a51a-ba7f4456c6a8,1607893603810:41064478-f59f-4271-b76d-4be28f869f55,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5758,1607893603810:a4e96b60-778f-4460-a51a-ba7f4456c6a8,1607893603810:41064478-f59f-4271-b76d-4be28f869f55,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5760,1607893603810:891ddc21-d275-4712-bae7-07b87aebefbe,1607893603810:16118a8e-f388-4fd0-b4db-c59c529b3dcc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5761,1607893603810:891ddc21-d275-4712-bae7-07b87aebefbe,1607893603810:16118a8e-f388-4fd0-b4db-c59c529b3dcc,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5763,1607893603810:69882c69-96b8-4c87-accf-791dacfdc0d0,1607893603810:00bc6313-737a-4a8a-b5ac-680b3e20e67f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5764,1607893603810:69882c69-96b8-4c87-accf-791dacfdc0d0,1607893603810:00bc6313-737a-4a8a-b5ac-680b3e20e67f,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5766,1607893603810:5caea73d-bc08-4265-8116-d9aa6a9985cd,1607893603810:de97e8b6-0ae6-46e8-9462-4c704169bb3e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5767,1607893603810:5caea73d-bc08-4265-8116-d9aa6a9985cd,1607893603810:de97e8b6-0ae6-46e8-9462-4c704169bb3e,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5769,1607893603810:586b82d2-9b78-46ce-a262-50e0d62a3e29,1607893603810:ca13a99e-cafc-4ad9-a6bc-e229fe6bce03,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5770,1607893603810:586b82d2-9b78-46ce-a262-50e0d62a3e29,1607893603810:ca13a99e-cafc-4ad9-a6bc-e229fe6bce03,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5772,1607893603810:586b82d2-9b78-46ce-a262-50e0d62a3e29,1607893603810:49068467-f6f6-4b3f-8a0b-3309ea630ce6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5773,1607893603810:586b82d2-9b78-46ce-a262-50e0d62a3e29,1607893603810:49068467-f6f6-4b3f-8a0b-3309ea630ce6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5775,1607893603810:3c20be58-a2ce-415e-9594-57d0cbdd5928,1607893603810:aeeb39c0-abe4-4917-9e9a-a4b3ba8b9a64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5776,1607893603810:3c20be58-a2ce-415e-9594-57d0cbdd5928,1607893603810:aeeb39c0-abe4-4917-9e9a-a4b3ba8b9a64,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5778,1607893603809:fe291cbf-4dbd-4161-a89b-f5f785067e5d,1607893603809:f12a825d-4406-4e2e-8a01-5147946c239d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5779,1607893603809:fe291cbf-4dbd-4161-a89b-f5f785067e5d,1607893603809:f12a825d-4406-4e2e-8a01-5147946c239d,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5781,1607893603809:d29b2fce-6c35-44d6-b42e-66500033ecbe,1607893603809:33e628cc-04f0-4480-9777-bf0ab1fc85de,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5782,1607893603809:d29b2fce-6c35-44d6-b42e-66500033ecbe,1607893603809:33e628cc-04f0-4480-9777-bf0ab1fc85de,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5784,1607893603809:a283e5d6-9b61-4402-baf9-e512bc39ce95,1607893603809:f9b825c2-b35d-497b-848a-2a815af4b92b,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5787,1607893603809:a283e5d6-9b61-4402-baf9-e512bc39ce95,1607893603809:d2d1dccd-7fcc-4315-928f-28a860902a7a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5788,1607893603809:a283e5d6-9b61-4402-baf9-e512bc39ce95,1607893603809:d2d1dccd-7fcc-4315-928f-28a860902a7a,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5790,1607893603809:99ebd12c-fa65-442c-a2a9-d41f0448fa7a,1607893603809:f1b93c01-be4c-4fee-a8dd-c649f2070258,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5791,1607893603809:99ebd12c-fa65-442c-a2a9-d41f0448fa7a,1607893603809:f1b93c01-be4c-4fee-a8dd-c649f2070258,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5793,1607893603809:99ebd12c-fa65-442c-a2a9-d41f0448fa7a,1607893603809:44786c40-eba7-40d5-9484-0ddb3a529091,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5795,1607893603809:443ec6a1-5fc7-4b0e-91e7-b49fd226fc59,1607893603809:8e722c5c-174c-400e-b6bc-4678021f61c6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5796,1607893603809:443ec6a1-5fc7-4b0e-91e7-b49fd226fc59,1607893603809:8e722c5c-174c-400e-b6bc-4678021f61c6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5798,1607893603809:443ec6a1-5fc7-4b0e-91e7-b49fd226fc59,1607893603809:7db96899-2951-4f3b-8e2f-da7cbcdc6883,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5799,1607893603809:443ec6a1-5fc7-4b0e-91e7-b49fd226fc59,1607893603809:7db96899-2951-4f3b-8e2f-da7cbcdc6883,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5801,1607893603808:c4166c3e-0ef8-44ac-bb22-11af5928f97a,1607893603808:ec72d416-79fc-4963-a657-a095aa9e54d4,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5803,1607893603808:c4166c3e-0ef8-44ac-bb22-11af5928f97a,1607893603808:ba9ef85b-00c4-4e5b-b874-ec5a06d4a8bb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5804,1607893603808:c4166c3e-0ef8-44ac-bb22-11af5928f97a,1607893603808:ba9ef85b-00c4-4e5b-b874-ec5a06d4a8bb,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5806,1607893603808:681fff1e-b367-43e5-9a0b-8d763ba4dbad,1607893603808:d69c8ab5-af71-41b5-bfcb-c9e11f14cc10,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5808,1607893603808:681fff1e-b367-43e5-9a0b-8d763ba4dbad,1607893603808:ad415605-5f03-4706-8b71-d9191405071c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
5809,1607893603808:681fff1e-b367-43e5-9a0b-8d763ba4dbad,1607893603808:ad415605-5f03-4706-8b71-d9191405071c,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""none""","pop == ""EmptyObject""","clear == ""none""",No
5811,1607893603808:5418f27a-a15a-47df-a6fd-3b9f97dd95b2,1607893603808:b1487fc5-ddc3-4c5e-a79b-31f17b8936b6,"size == ""0""","isEmpty == ""True""","peek_obj_type == ""EmptyObject""","push == ""class java.lang.String""","pop == ""none""","clear == ""none""",Yes
